Dates,Type,Price,Size
17:04:55,BID,5597,4
17:04:55,BID,5597,3
17:04:55,ASK,5600,4
17:04:55,ASK,5600,3
17:04:55,BID,5597,2
17:04:55,BID,5597,3
17:04:57,BID,5598,1
17:04:57,ASK,5600,2
17:04:57,BID,5598,2
17:04:57,ASK,5600,4
17:04:57,BID,5598,1
17:04:57,ASK,5600,5
17:04:58,BID,5597,3
17:04:58,BID,5597,2
17:04:58,BID,5597,1
17:04:58,ASK,5600,6
17:04:58,BID,5596,4
17:04:58,BID,5596,3
17:04:59,BID,5596,1
17:04:59,ASK,5599,1
17:04:59,ASK,5599,2
17:04:59,ASK,5599,3
17:04:59,ASK,5599,4
17:05:00,ASK,5599,3
17:05:00,BID,5596,2
17:05:00,ASK,5599,2
17:05:00,ASK,5599,1
17:05:00,BID,5596,3
17:05:00,ASK,5600,4
17:05:00,ASK,5600,3
17:05:01,BID,5597,2
17:05:01,BID,5597,3
17:05:01,BID,5597,4
17:05:03,TRADE,5600,1
17:05:03,ASK,5600,2
17:05:03,BID,5598,1
17:05:03,BID,5598,2
17:05:03,ASK,5600,1
17:05:03,BID,5598,1
17:05:03,BID,5597,2
17:05:03,BID,5597,1
17:05:03,BID,5597,2
17:05:03,ASK,5600,2
17:05:03,BID,5597,3
17:05:03,BID,5597,2
17:05:03,BID,5598,3
17:05:03,ASK,5600,1
17:05:03,BID,5598,4
17:05:10,BID,5598,3
17:05:10,BID,5598,2
17:05:10,BID,5598,3
17:05:22,BID,5598,2
17:05:25,TRADE,5600,1
17:05:25,ASK,5601,3
17:05:25,BID,5598,3
17:05:25,ASK,5600,1
17:05:26,BID,5598,2
17:05:26,BID,5597,2
17:05:26,ASK,5600,2
17:05:26,ASK,5600,3
17:05:26,BID,5597,1
17:05:26,BID,5596,3
17:05:27,BID,5597,1
17:05:27,BID,5597,2
17:05:27,BID,5597,1
17:05:27,BID,5596,3
17:05:27,ASK,5600,4
17:05:27,BID,5596,2
17:05:27,BID,5596,3
17:05:29,ASK,5599,1
17:05:29,ASK,5599,2
17:05:31,BID,5596,4
17:05:31,ASK,5599,1
17:05:31,BID,5597,1
17:05:31,BID,5597,2
17:05:31,BID,5597,3
17:05:31,ASK,5599,2
17:05:34,BID,5597,2
17:05:34,BID,5597,1
17:05:34,BID,5596,4
17:05:34,ASK,5599,3
17:05:37,BID,5596,2
17:05:37,BID,5596,1
17:05:42,BID,5595,4
17:05:44,BID,5595,3
17:05:45,BID,5595,4
17:05:52,ASK,5599,4
17:05:54,BID,5597,1
17:05:54,ASK,5599,3
17:05:55,ASK,5599,2
17:05:55,BID,5597,2
17:05:56,BID,5597,1
17:05:56,BID,5595,4
17:05:56,ASK,5599,3
17:05:56,BID,5596,1
17:05:56,BID,5596,2
17:05:56,BID,5596,3
17:05:56,BID,5597,1
17:05:56,ASK,5599,2
17:05:56,BID,5596,3
17:05:56,BID,5596,2
17:05:57,BID,5596,3
17:06:02,BID,5597,2
17:06:02,BID,5597,3
17:06:02,BID,5597,4
17:06:05,BID,5597,3
17:06:05,BID,5597,2
17:06:05,BID,5598,1
17:06:05,ASK,5599,1
17:06:05,BID,5598,3
17:06:07,ASK,5599,2
17:06:11,BID,5598,2
17:06:13,BID,5596,4
17:06:13,ASK,5599,3
17:06:13,ASK,5599,4
17:06:13,BID,5596,3
17:06:13,BID,5596,2
17:06:13,BID,5596,3
17:06:13,BID,5596,2
17:06:13,BID,5596,3
17:06:13,BID,5596,4
17:06:15,BID,5596,3
17:06:15,BID,5596,2
17:06:15,ASK,5599,5
17:06:15,BID,5596,1
17:06:16,BID,5596,2
17:06:16,BID,5596,3
17:06:17,ASK,5599,4
17:06:17,ASK,5599,3
17:06:17,ASK,5598,1
17:06:17,ASK,5598,2
17:06:17,BID,5596,4
17:06:17,ASK,5598,3
17:06:17,BID,5596,3
17:06:17,ASK,5598,2
17:06:17,ASK,5598,1
17:06:17,ASK,5599,4
17:06:17,ASK,5599,3
17:06:20,BID,5596,4
17:06:20,ASK,5599,2
17:06:24,ASK,5599,3
17:06:25,BID,5596,3
17:06:25,ASK,5599,4
17:06:25,BID,5596,2
17:06:25,BID,5596,1
17:06:25,BID,5596,2
17:06:33,ASK,5599,5
17:06:33,BID,5596,1
17:06:35,ASK,5599,6
17:06:37,BID,5595,9
17:06:37,ASK,5599,5
17:06:43,BID,5595,8
17:06:50,ASK,5598,1
17:06:50,ASK,5598,2
17:06:50,ASK,5598,3
17:06:50,ASK,5597,1
17:06:51,ASK,5597,2
17:07:00,BID,5596,2
17:07:05,BID,5596,3
17:07:13,BID,5596,2
17:07:13,ASK,5597,1
17:07:13,ASK,5597,2
17:07:13,BID,5596,1
17:07:16,ASK,5597,1
17:07:17,BID,5595,8
17:07:17,ASK,5597,2
17:07:21,BID,5595,7
17:07:23,BID,5596,1
17:07:24,BID,5595,7
17:07:31,ASK,5597,1
17:07:38,BID,5595,8
17:07:41,BID,5596,5
17:07:41,BID,5596,6
17:07:41,TRADE,5597,1
17:07:41,BID,5597,1
17:07:41,ASK,5598,2
17:07:41,ASK,5598,1
17:07:41,BID,5597,2
17:07:41,BID,5597,3
17:07:41,ASK,5599,2
17:07:41,ASK,5599,1
17:07:41,TRADE,5597,1
17:07:41,BID,5597,2
17:07:41,ASK,5600,4
17:07:41,BID,5597,3
17:07:41,ASK,5600,3
17:07:41,BID,5597,4
17:07:41,BID,5597,3
17:07:49,ASK,5600,2
17:07:55,BID,5597,1
17:07:55,BID,5596,7
17:07:55,BID,5596,8
17:07:55,BID,5597,1
17:07:55,BID,5597,2
17:07:55,BID,5597,1
17:07:55,ASK,5600,4
17:07:55,BID,5596,8
17:07:55,ASK,5600,5
17:07:59,ASK,5600,3
17:08:00,BID,5596,7
17:08:00,ASK,5600,4
17:08:01,BID,5597,2
17:08:01,BID,5597,3
17:08:01,ASK,5600,3
17:08:01,ASK,5600,5
17:08:01,BID,5597,2
17:08:03,BID,5596,7
17:08:03,BID,5596,6
17:08:03,ASK,5600,6
17:08:03,BID,5597,2
17:08:04,ASK,5600,8
17:08:05,BID,5597,1
17:08:06,ASK,5600,3
17:08:06,BID,5597,2
17:08:06,BID,5597,3
17:08:17,BID,5597,4
17:08:24,BID,5597,5
17:08:24,BID,5597,6
17:08:26,BID,5597,7
17:08:26,BID,5597,8
17:08:26,BID,5597,9
17:08:26,BID,5597,10
17:08:27,ASK,5600,2
17:08:27,BID,5598,1
17:08:27,BID,5598,2
17:08:27,BID,5598,3
17:08:27,BID,5598,4
17:08:28,BID,5598,5
17:08:30,BID,5598,6
17:08:32,BID,5598,7
17:08:33,BID,5599,2
17:08:33,BID,5599,3
17:08:33,BID,5599,4
17:08:33,BID,5599,5
17:08:33,ASK,5600,1
17:08:33,ASK,5601,1
17:08:33,ASK,5602,2
17:08:33,BID,5600,1
17:08:33,TRADE,5602,2
17:08:33,ASK,5603,2
17:08:33,BID,5600,2
17:08:33,BID,5600,3
17:08:33,BID,5600,4
17:08:33,ASK,5603,1
17:08:33,ASK,5604,8
17:08:33,BID,5601,1
17:08:33,BID,5600,4
17:08:33,BID,5600,3
17:08:33,BID,5600,2
17:08:33,BID,5600,3
17:08:34,BID,5600,4
17:08:34,BID,5600,5
17:08:34,BID,5601,1
17:08:34,BID,5601,2
17:08:35,BID,5601,1
17:08:35,BID,5600,7
17:08:35,ASK,5604,7
17:08:36,BID,5600,8
17:08:37,ASK,5604,2
17:08:38,BID,5600,9
17:08:38,BID,5600,10
17:08:39,BID,5601,1
17:08:39,BID,5601,2
17:08:39,BID,5601,3
17:08:40,BID,5601,4
17:08:42,BID,5601,5
17:08:45,BID,5601,4
17:08:45,ASK,5604,1
17:08:48,BID,5602,1
17:08:48,ASK,5605,4
17:08:48,BID,5601,4
17:08:48,BID,5602,1
17:08:48,BID,5601,4
17:08:48,BID,5601,5
17:08:48,BID,5601,4
17:08:48,BID,5602,1
17:08:48,BID,5601,4
17:08:48,BID,5601,3
17:08:48,ASK,5604,1
17:08:48,ASK,5604,2
17:08:48,ASK,5604,1
17:08:48,ASK,5604,2
17:08:48,ASK,5604,1
17:08:51,ASK,5604,2
17:08:51,BID,5601,2
17:08:51,BID,5601,1
17:08:51,BID,5600,4
17:08:51,ASK,5604,3
17:08:52,BID,5600,5
17:08:54,TRADE,5604,1
17:08:54,ASK,5604,2
17:08:54,ASK,5604,1
17:08:54,ASK,5604,2
17:08:54,ASK,5604,1
17:08:54,BID,5601,1
17:08:54,BID,5601,2
17:08:56,BID,5601,3
17:08:57,BID,5601,2
17:08:57,BID,5601,1
17:08:57,BID,5600,4
17:08:57,ASK,5604,2
17:08:57,ASK,5604,3
17:08:57,BID,5600,3
17:08:58,ASK,5604,2
17:08:58,ASK,5604,1
17:08:58,BID,5600,4
17:08:58,BID,5600,5
17:09:18,BID,5600,6
17:09:18,BID,5601,1
17:09:18,BID,5601,2
17:09:20,BID,5601,3
17:09:20,BID,5601,2
17:09:23,BID,5601,1
17:09:23,ASK,5604,2
17:09:23,BID,5600,4
17:09:23,BID,5600,3
17:09:23,ASK,5604,3
17:09:24,ASK,5604,2
17:09:24,BID,5600,4
17:09:24,BID,5600,5
17:09:24,ASK,5604,1
17:09:24,ASK,5604,2
17:09:24,BID,5600,4
17:09:25,BID,5600,3
17:09:25,ASK,5604,3
17:09:27,BID,5600,4
17:09:28,BID,5600,5
17:09:28,ASK,5604,2
17:09:28,ASK,5604,1
17:09:28,BID,5601,1
17:09:28,BID,5601,2
17:09:30,BID,5601,3
17:09:30,BID,5601,2
17:09:30,ASK,5604,2
17:09:30,BID,5601,1
17:09:30,BID,5601,2
17:09:30,ASK,5604,1
17:09:31,BID,5602,1
17:09:31,ASK,5605,6
17:09:31,ASK,5605,5
17:09:31,BID,5602,2
17:09:31,BID,5602,1
17:09:31,BID,5601,3
17:09:31,ASK,5605,4
17:09:31,BID,5601,4
17:09:31,BID,5602,2
17:09:31,BID,5602,3
17:09:31,BID,5602,4
17:09:32,BID,5602,5
17:09:34,ASK,5605,3
17:09:34,ASK,5605,2
17:09:34,BID,5603,1
17:09:34,BID,5603,2
17:09:34,TRADE,5605,1
17:09:34,ASK,5605,1
17:09:34,BID,5603,3
17:09:34,BID,5603,4
17:09:34,TRADE,5605,1
17:09:34,ASK,5606,1
17:09:34,ASK,5607,3
17:09:34,ASK,5607,2
17:09:34,ASK,5606,1
17:09:36,BID,5603,5
17:09:36,BID,5603,4
17:09:36,BID,5603,5
17:09:36,BID,5603,6
17:09:38,BID,5603,7
17:09:38,BID,5604,1
17:09:38,BID,5604,2
17:09:38,BID,5604,3
17:09:38,BID,5604,4
17:09:39,ASK,5607,1
17:09:39,BID,5606,1
17:09:39,BID,5606,3
17:09:39,BID,5606,4
17:09:39,ASK,5609,5
17:09:39,BID,5606,3
17:09:39,BID,5606,2
17:09:39,BID,5604,4
17:09:39,ASK,5609,1
17:09:39,BID,5605,1
17:09:39,BID,5605,2
17:09:39,BID,5605,3
17:09:39,BID,5605,4
17:09:39,BID,5606,2
17:09:40,BID,5606,1
17:09:40,BID,5605,4
17:09:40,ASK,5609,2
17:09:40,BID,5605,3
17:09:40,ASK,5609,1
17:09:40,BID,5605,4
17:09:40,BID,5606,1
17:09:40,BID,5606,2
17:09:42,BID,5606,3
17:09:42,BID,5606,4
17:09:43,ASK,5610,2
17:09:43,BID,5606,5
17:09:43,ASK,5609,1
17:09:46,BID,5606,6
17:09:47,BID,5606,5
17:09:47,BID,5606,4
17:09:48,BID,5606,2
17:09:48,BID,5606,1
17:09:48,ASK,5609,2
17:09:48,ASK,5609,3
17:09:48,ASK,5608,1
17:09:48,ASK,5608,2
17:09:48,ASK,5608,3
17:09:48,ASK,5608,2
17:09:48,TRADE,5606,1
17:09:48,BID,5605,1
17:09:48,ASK,5608,3
17:09:48,BID,5604,1
17:09:48,ASK,5607,1
17:09:48,ASK,5607,2
17:09:48,BID,5603,1
17:09:49,ASK,5607,5
17:09:50,ASK,5607,6
17:09:50,BID,5603,2
17:09:53,ASK,5607,5
17:09:53,BID,5603,3
17:09:53,ASK,5607,4
17:09:53,BID,5603,4
17:09:53,BID,5603,5
17:09:54,BID,5603,6
17:09:59,BID,5603,5
17:09:59,BID,5603,4
17:09:59,ASK,5607,5
17:09:59,BID,5603,3
17:09:59,ASK,5607,6
17:10:02,BID,5604,1
17:10:02,BID,5603,3
17:10:02,BID,5604,1
17:10:02,ASK,5607,5
17:10:02,BID,5603,3
17:10:03,BID,5604,3
17:10:03,ASK,5607,4
17:10:03,BID,5604,4
17:10:04,BID,5604,5
17:10:11,BID,5604,4
17:10:12,BID,5604,5
17:10:23,BID,5604,2
17:10:23,BID,5604,1
17:10:23,ASK,5607,5
17:10:23,ASK,5607,6
17:10:27,ASK,5607,5
17:10:27,BID,5604,2
17:10:28,ASK,5607,6
17:10:28,BID,5604,1
17:10:31,ASK,5607,8
17:10:32,ASK,5606,1
17:10:32,ASK,5606,2
17:10:32,ASK,5606,1
17:10:32,ASK,5607,8
17:10:32,BID,5604,2
17:10:32,BID,5604,1
17:10:32,BID,5604,2
17:10:35,ASK,5606,4
17:10:38,BID,5604,1
17:10:44,ASK,5606,3
17:10:44,BID,5604,2
17:10:47,BID,5604,1
17:10:49,BID,5604,2
17:10:49,BID,5604,3
17:10:50,BID,5604,2
17:10:50,ASK,5606,4
17:10:50,BID,5604,1
17:10:51,ASK,5605,2
17:10:51,ASK,5605,3
17:10:51,TRADE,5604,1
17:10:51,BID,5603,2
17:10:51,ASK,5604,1
17:10:51,BID,5603,1
17:10:51,ASK,5604,2
17:10:51,ASK,5604,1
17:10:51,ASK,5605,4
17:10:51,ASK,5605,3
17:10:51,ASK,5605,2
17:10:51,BID,5603,2
17:10:51,ASK,5606,3
17:10:51,ASK,5606,4
17:10:51,ASK,5605,1
17:10:51,ASK,5605,2
17:10:51,BID,5603,1
17:10:52,BID,5603,2
17:10:54,BID,5604,1
17:10:54,ASK,5606,4
17:10:54,BID,5603,2
17:10:54,BID,5603,3
17:10:54,ASK,5606,3
17:10:54,BID,5604,1
17:10:54,BID,5603,2
17:10:54,BID,5603,3
17:10:54,ASK,5606,4
17:10:54,BID,5603,2
17:10:55,BID,5603,1
17:10:55,ASK,5605,1
17:10:55,ASK,5605,2
17:10:55,ASK,5605,3
17:10:55,ASK,5605,4
17:10:55,ASK,5605,3
17:10:55,ASK,5605,2
17:10:55,ASK,5605,1
17:10:55,BID,5603,2
17:10:55,BID,5603,1
17:10:55,ASK,5605,2
17:10:55,ASK,5605,1
17:10:55,ASK,5606,4
17:10:55,ASK,5605,1
17:10:55,ASK,5605,2
17:10:55,ASK,5605,3
17:10:56,TRADE,5603,1
17:10:56,BID,5602,1
17:10:56,ASK,5604,1
17:10:56,BID,5601,3
17:10:56,ASK,5604,2
17:10:56,BID,5601,2
17:10:56,BID,5601,3
17:10:56,ASK,5604,1
17:10:56,ASK,5605,3
17:10:56,BID,5601,4
17:10:56,BID,5601,5
17:10:56,ASK,5605,2
17:10:56,ASK,5605,3
17:10:57,BID,5603,1
17:10:57,BID,5601,5
17:10:57,ASK,5605,4
17:11:02,ASK,5604,1
17:11:02,BID,5601,4
17:11:02,BID,5601,3
17:11:02,ASK,5604,2
17:11:02,BID,5601,2
17:11:02,ASK,5604,4
17:11:02,BID,5601,1
17:11:03,ASK,5604,3
17:11:03,BID,5601,2
17:11:03,BID,5601,3
17:11:03,BID,5601,4
17:11:06,BID,5601,1
17:11:06,ASK,5604,4
17:11:06,ASK,5603,1
17:11:06,ASK,5603,2
17:11:06,BID,5600,4
17:11:06,BID,5600,3
17:11:06,BID,5600,2
17:11:06,ASK,5603,1
17:11:06,ASK,5603,2
17:11:06,ASK,5603,1
17:11:06,BID,5600,3
17:11:06,ASK,5604,4
17:11:06,BID,5600,4
17:11:06,BID,5600,5
17:11:06,ASK,5604,3
17:11:07,BID,5600,4
17:11:07,ASK,5604,4
17:11:07,ASK,5603,1
17:11:07,BID,5600,3
17:11:07,BID,5600,2
17:11:07,ASK,5604,4
17:11:07,ASK,5603,1
17:11:07,BID,5600,3
17:11:07,BID,5600,4
17:11:07,ASK,5604,4
17:11:07,BID,5600,5
17:11:07,BID,5601,1
17:11:07,ASK,5604,3
17:11:07,BID,5601,2
17:11:07,BID,5601,1
17:11:09,ASK,5604,1
17:11:09,ASK,5605,5
17:11:10,ASK,5604,1
17:11:10,ASK,5604,2
17:11:10,ASK,5604,3
17:11:10,ASK,5604,4
17:11:11,ASK,5603,2
17:11:11,BID,5600,3
17:11:11,ASK,5603,3
17:11:11,BID,5600,2
17:11:11,ASK,5603,4
17:11:11,ASK,5603,7
17:11:13,BID,5600,5
17:11:13,ASK,5603,6
17:11:13,BID,5600,6
17:11:14,TRADE,5603,1
17:11:14,ASK,5603,5
17:11:15,BID,5601,1
17:11:15,BID,5601,2
17:11:15,BID,5601,3
17:11:15,ASK,5603,3
17:11:18,BID,5601,2
17:11:18,BID,5601,1
17:11:18,BID,5600,6
17:11:18,ASK,5603,4
17:11:18,BID,5601,1
17:11:18,BID,5600,6
17:11:18,ASK,5603,6
17:11:18,BID,5600,5
17:11:18,BID,5600,4
17:11:19,ASK,5603,4
17:11:19,BID,5600,5
17:11:19,BID,5601,1
17:11:19,BID,5601,2
17:11:19,ASK,5603,3
17:11:19,BID,5601,3
17:11:19,BID,5601,4
17:11:28,BID,5601,3
17:11:28,BID,5601,2
17:11:28,BID,5601,1
17:11:28,ASK,5603,4
17:11:28,BID,5600,2
17:11:28,ASK,5603,6
17:11:28,BID,5600,1
17:11:28,BID,5600,2
17:11:28,BID,5600,1
17:11:28,BID,5600,2
17:11:28,BID,5600,3
17:11:28,BID,5600,2
17:11:28,BID,5601,1
17:11:29,ASK,5603,5
17:11:29,ASK,5603,6
17:11:29,BID,5600,2
17:11:29,BID,5600,1
17:11:29,ASK,5603,5
17:11:30,BID,5600,2
17:11:30,BID,5600,3
17:11:30,ASK,5603,4
17:11:31,ASK,5603,5
17:11:32,ASK,5603,4
17:11:33,ASK,5603,5
17:11:33,BID,5600,2
17:11:35,BID,5600,1
17:11:35,ASK,5603,6
17:11:35,BID,5599,4
17:11:35,ASK,5603,7
17:11:35,ASK,5603,8
17:11:38,BID,5599,5
17:11:41,TRADE,5603,2
17:11:41,ASK,5603,6
17:11:41,ASK,5603,2
17:11:41,BID,5600,1
17:11:41,BID,5600,2
17:11:41,ASK,5603,1
17:11:41,BID,5600,3
17:11:41,BID,5600,4
17:11:41,BID,5601,1
17:11:41,BID,5601,2
17:11:42,BID,5601,3
17:11:44,BID,5601,2
17:11:44,BID,5601,1
17:11:44,BID,5600,5
17:11:44,ASK,5603,2
17:11:45,TRADE,5603,1
17:11:45,ASK,5603,1
17:11:45,ASK,5604,4
17:11:45,ASK,5604,3
17:11:45,BID,5601,1
17:11:45,BID,5601,2
17:11:45,BID,5601,3
17:11:45,ASK,5604,2
17:11:46,BID,5601,2
17:11:46,BID,5601,1
17:11:46,ASK,5604,3
17:11:46,ASK,5604,4
17:11:48,BID,5601,2
17:11:49,ASK,5604,1
17:11:49,BID,5601,3
17:11:49,ASK,5605,5
17:11:49,BID,5601,4
17:11:49,BID,5601,5
17:11:49,BID,5602,1
17:11:49,BID,5602,2
17:11:49,BID,5602,3
17:11:49,ASK,5605,4
17:11:50,BID,5602,4
17:11:51,ASK,5605,2
17:11:51,ASK,5605,1
17:11:51,BID,5603,1
17:11:51,ASK,5606,6
17:11:51,BID,5603,2
17:11:51,BID,5603,1
17:11:51,BID,5603,2
17:11:51,BID,5603,1
17:11:52,BID,5603,2
17:11:52,ASK,5606,5
17:11:52,BID,5603,3
17:11:52,BID,5603,4
17:11:52,BID,5603,5
17:11:52,BID,5603,4
17:11:52,BID,5603,3
17:11:52,BID,5603,2
17:11:52,BID,5603,3
17:11:52,ASK,5606,2
17:11:53,ASK,5606,1
17:11:53,ASK,5607,6
17:11:53,BID,5603,4
17:11:55,ASK,5607,5
17:11:55,ASK,5607,4
17:11:55,BID,5604,1
17:11:55,BID,5604,2
17:11:55,BID,5604,3
17:11:55,BID,5604,2
17:11:55,BID,5604,3
17:11:55,BID,5604,2
17:11:55,BID,5604,1
17:11:55,ASK,5607,5
17:11:55,ASK,5607,2
17:11:55,ASK,5607,1
17:11:55,ASK,5607,2
17:11:55,BID,5604,2
17:11:55,BID,5604,3
17:11:55,BID,5604,5
17:11:55,ASK,5607,1
17:11:55,ASK,5608,2
17:11:55,BID,5605,1
17:11:55,BID,5605,2
17:11:56,BID,5605,3
17:11:56,ASK,5608,1
17:11:56,BID,5605,4
17:11:56,BID,5605,3
17:11:56,ASK,5608,2
17:11:56,ASK,5608,3
17:12:00,BID,5605,5
17:12:00,ASK,5608,2
17:12:00,ASK,5608,1
17:12:00,ASK,5609,4
17:12:00,BID,5605,6
17:12:00,BID,5606,1
17:12:00,BID,5606,2
17:12:00,BID,5606,4
17:12:01,BID,5606,3
17:12:02,BID,5606,4
17:12:04,BID,5606,5
17:12:12,BID,5606,6
17:12:12,BID,5607,2
17:12:12,ASK,5609,3
17:12:12,BID,5607,3
17:12:12,BID,5607,5
17:12:12,ASK,5609,1
17:12:14,ASK,5610,7
17:12:14,BID,5607,6
17:12:14,BID,5607,7
17:12:14,BID,5607,6
17:12:15,BID,5607,4
17:12:16,BID,5607,5
17:12:16,BID,5607,6
17:12:18,BID,5608,1
17:12:18,BID,5607,6
17:12:18,BID,5607,7
17:12:18,BID,5608,1
17:12:18,BID,5607,6
17:12:19,ASK,5609,1
17:12:20,BID,5607,5
17:12:22,ASK,5609,2
17:12:24,BID,5607,6
17:12:29,ASK,5610,7
17:12:29,BID,5607,7
17:12:30,BID,5607,8
17:12:30,ASK,5610,6
17:12:30,BID,5608,1
17:12:30,BID,5608,2
17:12:30,BID,5608,3
17:12:30,BID,5608,4
17:12:30,BID,5608,3
17:12:30,BID,5608,2
17:12:30,BID,5608,1
17:12:30,BID,5607,8
17:12:30,BID,5607,7
17:12:30,ASK,5610,7
17:12:30,BID,5607,5
17:12:30,BID,5608,2
17:12:30,ASK,5610,6
17:12:30,BID,5608,3
17:12:32,BID,5608,4
17:12:33,BID,5608,5
17:12:34,BID,5608,6
17:12:36,BID,5608,7
17:12:37,BID,5608,8
17:12:41,BID,5608,10
17:12:46,ASK,5610,5
17:12:47,ASK,5610,4
17:12:48,ASK,5610,3
17:12:48,BID,5608,8
17:12:48,BID,5608,1
17:12:48,ASK,5610,4
17:12:48,ASK,5610,5
17:12:48,BID,5607,2
17:12:48,ASK,5609,1
17:12:48,BID,5607,1
17:12:48,ASK,5610,4
17:12:48,BID,5607,2
17:12:48,ASK,5609,1
17:12:48,ASK,5609,2
17:12:48,BID,5607,1
17:12:48,ASK,5609,3
17:12:48,BID,5606,2
17:12:48,ASK,5608,1
17:12:48,ASK,5609,3
17:12:48,ASK,5609,4
17:12:49,ASK,5609,7
17:12:50,ASK,5609,6
17:12:54,ASK,5609,7
17:12:57,ASK,5608,1
17:12:57,BID,5606,1
17:12:57,ASK,5608,2
17:12:57,ASK,5608,3
17:12:57,TRADE,5606,1
17:12:57,BID,5605,2
17:12:58,BID,5605,3
17:12:58,BID,5605,4
17:12:58,BID,5605,3
17:13:00,BID,5605,2
17:13:02,ASK,5608,2
17:13:02,BID,5605,3
17:13:02,ASK,5608,1
17:13:02,BID,5605,4
17:13:02,ASK,5609,8
17:13:02,BID,5605,5
17:13:02,ASK,5608,1
17:13:10,BID,5605,4
17:13:10,BID,5605,3
17:13:15,BID,5605,4
17:13:22,ASK,5608,2
17:13:22,ASK,5608,3
17:13:22,ASK,5608,4
17:13:22,ASK,5607,1
17:13:22,BID,5605,3
17:13:26,ASK,5608,4
17:13:31,ASK,5608,3
17:13:31,BID,5605,1
17:13:31,BID,5604,4
17:13:35,ASK,5607,1
17:13:35,ASK,5607,2
17:13:36,ASK,5606,1
17:13:36,BID,5604,3
17:13:42,ASK,5606,2
17:13:48,BID,5604,2
17:13:48,ASK,5606,1
17:13:48,ASK,5606,2
17:13:48,BID,5604,1
17:13:48,BID,5603,3
17:13:48,ASK,5606,3
17:13:52,BID,5603,4
17:13:56,BID,5603,5
17:13:56,ASK,5606,2
17:14:01,ASK,5606,3
17:14:01,ASK,5606,4
17:14:02,BID,5603,7
17:14:02,ASK,5606,3
17:14:03,BID,5604,1
17:14:03,BID,5604,2
17:14:04,BID,5604,3
17:14:06,BID,5604,4
17:14:09,ASK,5606,4
17:14:14,ASK,5606,3
17:14:14,BID,5604,2
17:14:14,ASK,5606,4
17:14:14,BID,5604,1
17:14:14,BID,5603,6
17:14:14,BID,5603,5
17:14:14,ASK,5606,5
17:14:14,BID,5603,4
17:14:15,ASK,5606,6
17:14:17,ASK,5605,1
17:14:17,ASK,5605,2
17:14:17,BID,5603,1
17:14:17,BID,5602,3
17:14:17,BID,5602,2
17:14:17,ASK,5605,3
17:14:17,ASK,5604,1
17:14:18,BID,5602,1
17:14:18,ASK,5604,2
17:14:18,BID,5601,4
17:14:18,BID,5601,3
17:14:18,BID,5601,2
17:14:18,ASK,5604,3
17:14:18,ASK,5604,2
17:14:20,ASK,5604,3
17:14:20,BID,5601,3
17:14:21,BID,5601,2
17:14:21,BID,5601,1
17:14:21,ASK,5603,1
17:14:21,ASK,5603,2
17:14:21,ASK,5603,3
17:14:21,ASK,5603,4
17:14:22,ASK,5603,5
17:14:23,ASK,5602,1
17:14:23,ASK,5602,2
17:14:24,BID,5600,1
17:14:24,BID,5599,2
17:14:24,ASK,5602,1
17:14:24,ASK,5602,2
17:14:24,ASK,5602,3
17:14:26,BID,5599,3
17:14:31,ASK,5601,1
17:14:31,ASK,5602,3
17:14:31,BID,5599,4
17:14:31,ASK,5602,2
17:14:31,ASK,5602,1
17:14:31,ASK,5603,4
17:14:31,BID,5599,5
17:14:31,ASK,5601,3
17:14:31,BID,5600,1
17:14:31,BID,5600,2
17:14:31,ASK,5601,4
17:14:31,ASK,5601,3
17:14:31,BID,5600,3
17:14:31,TRADE,5601,2
17:14:31,ASK,5601,1
17:14:31,TRADE,5601,1
17:14:31,BID,5601,3
17:14:31,ASK,5603,3
17:14:31,ASK,5603,2
17:14:31,ASK,5603,1
17:14:31,ASK,5604,2
17:14:31,BID,5601,4
17:14:31,ASK,5604,1
17:14:31,ASK,5605,5
17:14:31,ASK,5604,1
17:14:31,ASK,5604,2
17:14:32,BID,5601,5
17:14:32,BID,5601,6
17:14:32,BID,5601,5
17:14:34,BID,5601,6
17:14:35,ASK,5604,1
17:14:35,ASK,5605,4
17:14:35,BID,5602,1
17:14:35,ASK,5605,3
17:14:35,BID,5602,2
17:14:35,BID,5602,1
17:14:35,BID,5601,5
17:14:35,ASK,5605,4
17:14:35,BID,5601,6
17:14:35,BID,5602,1
17:14:36,BID,5602,2
17:14:40,ASK,5605,7
17:14:40,BID,5602,1
17:14:40,ASK,5604,1
17:14:40,ASK,5604,2
17:14:40,ASK,5604,3
17:14:42,ASK,5604,6
17:14:42,ASK,5603,1
17:14:42,ASK,5603,2
17:14:43,ASK,5603,1
17:14:52,ASK,5604,5
17:14:52,BID,5602,2
17:14:52,BID,5602,1
17:14:58,ASK,5604,6
17:14:58,ASK,5604,7
17:15:09,ASK,5604,8
17:15:10,BID,5602,2
17:15:10,ASK,5604,5
17:15:10,ASK,5604,4
17:15:10,BID,5602,3
17:15:10,BID,5602,5
17:15:10,BID,5602,6
17:15:11,BID,5602,5
17:15:11,BID,5602,3
17:15:11,BID,5602,2
17:15:11,ASK,5603,1
17:15:11,ASK,5603,2
17:15:11,ASK,5603,1
17:15:11,ASK,5604,6
17:15:20,BID,5602,4
17:15:20,ASK,5604,5
17:15:20,ASK,5604,4
17:15:20,ASK,5604,3
17:15:21,BID,5602,2
17:15:21,ASK,5604,4
